"container_sha256","container_extension","representative_path","member_path","member_type","uncompressed_bytes","compressed_bytes","member_sha256","read_state"
"9A51FB9ADC302B9F607A5B7B04CA7850FB4ACA1DFC6325F54F66E7646C481702",".rar","C:\Users\User\Documents\Codex\2026-08-14\unlikely-loop-kch-successor-2026-08-14\custody\canonical-local-jurisdiction-play-2026-08-14\raw\BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809.rar","BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809/run_2026-07-20_to_2026-07-31/priors/prior_after_2026-07-21_ORDINARY.json","FILE","6295762",,"9636214B38848C34E54AEFD5BDB763B95B975178E1D1D16B1181C7C53205ABE4","STREAMED_FROM_ARCHIVE_AND_HASHED_IN_MEMORY"
"9A51FB9ADC302B9F607A5B7B04CA7850FB4ACA1DFC6325F54F66E7646C481702",".rar","C:\Users\User\Documents\Codex\2026-08-14\unlikely-loop-kch-successor-2026-08-14\custody\canonical-local-jurisdiction-play-2026-08-14\raw\BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809.rar","BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809/run_2026-07-20_to_2026-07-31/priors/prior_after_2026-07-22_ORDINARY.json","FILE","5575391",,"1088C857FB8F43679D33D81C901E1430A2BA231D5811279A3A6AEE543C97AF6B","STREAMED_FROM_ARCHIVE_AND_HASHED_IN_MEMORY"
"9A51FB9ADC302B9F607A5B7B04CA7850FB4ACA1DFC6325F54F66E7646C481702",".rar","C:\Users\User\Documents\Codex\2026-08-14\unlikely-loop-kch-successor-2026-08-14\custody\canonical-local-jurisdiction-play-2026-08-14\raw\BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809.rar","BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809/run_2026-07-20_to_2026-07-31/priors/prior_after_2026-07-23_ORDINARY.json","FILE","4658415",,"5238D39FD342F9C2AC1FC7078EADA5D6FDA606FA415EE26C5DD039DEBD5E4474","STREAMED_FROM_ARCHIVE_AND_HASHED_IN_MEMORY"
"9A51FB9ADC302B9F607A5B7B04CA7850FB4ACA1DFC6325F54F66E7646C481702",".rar","C:\Users\User\Documents\Codex\2026-08-14\unlikely-loop-kch-successor-2026-08-14\custody\canonical-local-jurisdiction-play-2026-08-14\raw\BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809.rar","BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809/run_2026-07-20_to_2026-07-31/priors/prior_after_2026-07-24_ORDINARY.json","FILE","5838486",,"C51E7C8CC5C24218B83AD6C43978AB3522E935FC185BA1C5ED0BBA15AF0478C8","STREAMED_FROM_ARCHIVE_AND_HASHED_IN_MEMORY"
"9A51FB9ADC302B9F607A5B7B04CA7850FB4ACA1DFC6325F54F66E7646C481702",".rar","C:\Users\User\Documents\Codex\2026-08-14\unlikely-loop-kch-successor-2026-08-14\custody\canonical-local-jurisdiction-play-2026-08-14\raw\BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809.rar","BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809/run_2026-07-20_to_2026-07-31/priors/prior_after_2026-07-25_SATURDAY_ACTIVE_UNCALIBRATED.json","FILE","6235317",,"AE8640F219780AC783DED215235178F3EED016E1B6571FDD2974AD07A9650AC1","STREAMED_FROM_ARCHIVE_AND_HASHED_IN_MEMORY"
"9A51FB9ADC302B9F607A5B7B04CA7850FB4ACA1DFC6325F54F66E7646C481702",".rar","C:\Users\User\Documents\Codex\2026-08-14\unlikely-loop-kch-successor-2026-08-14\custody\canonical-local-jurisdiction-play-2026-08-14\raw\BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809.rar","BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809/run_2026-07-20_to_2026-07-31/priors/prior_after_2026-07-27_ORDINARY.json","FILE","4986912",,"41F2E2C63451194B5218F53097975538EDCCF73AE21A6BA700FA5C082CBFBC99","STREAMED_FROM_ARCHIVE_AND_HASHED_IN_MEMORY"
"9A51FB9ADC302B9F607A5B7B04CA7850FB4ACA1DFC6325F54F66E7646C481702",".rar","C:\Users\User\Documents\Codex\2026-08-14\unlikely-loop-kch-successor-2026-08-14\custody\canonical-local-jurisdiction-play-2026-08-14\raw\BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809.rar","BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809/run_2026-07-20_to_2026-07-31/priors/prior_after_2026-07-28_ORDINARY.json","FILE","6494166",,"179964D3CB101F0EEF4FC5CAFCBBBFE2011DE5326EDA47E697E4401366C62F7A","STREAMED_FROM_ARCHIVE_AND_HASHED_IN_MEMORY"
"9A51FB9ADC302B9F607A5B7B04CA7850FB4ACA1DFC6325F54F66E7646C481702",".rar","C:\Users\User\Documents\Codex\2026-08-14\unlikely-loop-kch-successor-2026-08-14\custody\canonical-local-jurisdiction-play-2026-08-14\raw\BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809.rar","BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809/run_2026-07-20_to_2026-07-31/priors/prior_after_2026-07-29_ORDINARY.json","FILE","6494123",,"3CA761A6CCB3263F5DAAF3A4C3453CC7836C963D696F349C9F85DC3301E3B810","STREAMED_FROM_ARCHIVE_AND_HASHED_IN_MEMORY"
"9A51FB9ADC302B9F607A5B7B04CA7850FB4ACA1DFC6325F54F66E7646C481702",".rar","C:\Users\User\Documents\Codex\2026-08-14\unlikely-loop-kch-successor-2026-08-14\custody\canonical-local-jurisdiction-play-2026-08-14\raw\BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809.rar","BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809/run_2026-07-20_to_2026-07-31/priors/prior_after_2026-07-30_ORDINARY.json","FILE","6101008",,"6506CC17914C70AA21611FC97A989DCB53904B2175917EC6AF1E6391F4A3F2D4","STREAMED_FROM_ARCHIVE_AND_HASHED_IN_MEMORY"
"9A51FB9ADC302B9F607A5B7B04CA7850FB4ACA1DFC6325F54F66E7646C481702",".rar","C:\Users\User\Documents\Codex\2026-08-14\unlikely-loop-kch-successor-2026-08-14\custody\canonical-local-jurisdiction-play-2026-08-14\raw\BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809.rar","BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809/run_2026-07-20_to_2026-07-31/priors/prior_after_2026-07-31_MONTH_END_PRE_AUGUST_UNCALIBRATED.json","FILE","4793639",,"E238AE3A832588CA400EEABDD3C808094B79954CD07933EEF0008B4BD010E72D","STREAMED_FROM_ARCHIVE_AND_HASHED_IN_MEMORY"
"9A51FB9ADC302B9F607A5B7B04CA7850FB4ACA1DFC6325F54F66E7646C481702",".rar","C:\Users\User\Documents\Codex\2026-08-14\unlikely-loop-kch-successor-2026-08-14\custody\canonical-local-jurisdiction-play-2026-08-14\raw\BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809.rar","BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809/run_2026-07-20_to_2026-07-31/RESULT_SUMMARY.json","FILE","5353389",,"4ACB43EDD2377341B0156419B3BA98CBC08F89E53D2FA4E22DA170D85BCCFA28","STREAMED_FROM_ARCHIVE_AND_HASHED_IN_MEMORY"
"9A51FB9ADC302B9F607A5B7B04CA7850FB4ACA1DFC6325F54F66E7646C481702",".rar","C:\Users\User\Documents\Codex\2026-08-14\unlikely-loop-kch-successor-2026-08-14\custody\canonical-local-jurisdiction-play-2026-08-14\raw\BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809.rar","BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809/run_2026-07-20_to_2026-07-31/structured_days/market_day_2026-07-20.json","FILE","5165320",,"EF9679F3BB0BB38689FAC2ECDA2F15FB55D8C3099B49F9348409ADF1407E1A0B","STREAMED_FROM_ARCHIVE_AND_HASHED_IN_MEMORY"
"9A51FB9ADC302B9F607A5B7B04CA7850FB4ACA1DFC6325F54F66E7646C481702",".rar","C:\Users\User\Documents\Codex\2026-08-14\unlikely-loop-kch-successor-2026-08-14\custody\canonical-local-jurisdiction-play-2026-08-14\raw\BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809.rar","BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809/run_2026-07-20_to_2026-07-31/structured_days/market_day_2026-07-21.json","FILE","6280305",,"23D7AF7CD6D2A0CFA583BD8E53F6715D84E9034FA4D81FA3330EF864AB153FFC","STREAMED_FROM_ARCHIVE_AND_HASHED_IN_MEMORY"
"9A51FB9ADC302B9F607A5B7B04CA7850FB4ACA1DFC6325F54F66E7646C481702",".rar","C:\Users\User\Documents\Codex\2026-08-14\unlikely-loop-kch-successor-2026-08-14\custody\canonical-local-jurisdiction-play-2026-08-14\raw\BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809.rar","BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809/run_2026-07-20_to_2026-07-31/structured_days/market_day_2026-07-22.json","FILE","5369615",,"F6F32F30245593808104AE7728C5F3E93C900ABC5F9EC18E9D9D70751A1757AF","STREAMED_FROM_ARCHIVE_AND_HASHED_IN_MEMORY"
"9A51FB9ADC302B9F607A5B7B04CA7850FB4ACA1DFC6325F54F66E7646C481702",".rar","C:\Users\User\Documents\Codex\2026-08-14\unlikely-loop-kch-successor-2026-08-14\custody\canonical-local-jurisdiction-play-2026-08-14\raw\BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809.rar","BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809/run_2026-07-20_to_2026-07-31/structured_days/market_day_2026-07-23.json","FILE","5362140",,"D2AF819259D7A33BAEE431C5769FEDDD96C082D15D5735971C99BF84D6776DFA","STREAMED_FROM_ARCHIVE_AND_HASHED_IN_MEMORY"
"9A51FB9ADC302B9F607A5B7B04CA7850FB4ACA1DFC6325F54F66E7646C481702",".rar","C:\Users\User\Documents\Codex\2026-08-14\unlikely-loop-kch-successor-2026-08-14\custody\canonical-local-jurisdiction-play-2026-08-14\raw\BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809.rar","BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809/run_2026-07-20_to_2026-07-31/structured_days/market_day_2026-07-24.json","FILE","6348175",,"909A4CBBC288A091E8FF1A0C536967BC893AA208EDDA96785EC043E102F95052","STREAMED_FROM_ARCHIVE_AND_HASHED_IN_MEMORY"
"9A51FB9ADC302B9F607A5B7B04CA7850FB4ACA1DFC6325F54F66E7646C481702",".rar","C:\Users\User\Documents\Codex\2026-08-14\unlikely-loop-kch-successor-2026-08-14\custody\canonical-local-jurisdiction-play-2026-08-14\raw\BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809.rar","BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809/run_2026-07-20_to_2026-07-31/structured_days/market_day_2026-07-25.json","FILE","5952793",,"82E74EB1466C5BA65CAB4DA167828D6C99252D3FC0B9FEB7D9DEB36A6E48B620","STREAMED_FROM_ARCHIVE_AND_HASHED_IN_MEMORY"
"9A51FB9ADC302B9F607A5B7B04CA7850FB4ACA1DFC6325F54F66E7646C481702",".rar","C:\Users\User\Documents\Codex\2026-08-14\unlikely-loop-kch-successor-2026-08-14\custody\canonical-local-jurisdiction-play-2026-08-14\raw\BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809.rar","BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809/run_2026-07-20_to_2026-07-31/structured_days/market_day_2026-07-26.json","FILE","5548954",,"D5E84A5600203F3A2B1852EB1DA640C4A7323D1BEED532707927C5E3EC18A840","STREAMED_FROM_ARCHIVE_AND_HASHED_IN_MEMORY"
"9A51FB9ADC302B9F607A5B7B04CA7850FB4ACA1DFC6325F54F66E7646C481702",".rar","C:\Users\User\Documents\Codex\2026-08-14\unlikely-loop-kch-successor-2026-08-14\custody\canonical-local-jurisdiction-play-2026-08-14\raw\BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809.rar","BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809/run_2026-07-20_to_2026-07-31/structured_days/market_day_2026-07-27.json","FILE","5483936",,"8D0C3DE54C3DA53C8DC56F34461344E03B77BFF15F2634822156C6E10B3A8202","STREAMED_FROM_ARCHIVE_AND_HASHED_IN_MEMORY"
"9A51FB9ADC302B9F607A5B7B04CA7850FB4ACA1DFC6325F54F66E7646C481702",".rar","C:\Users\User\Documents\Codex\2026-08-14\unlikely-loop-kch-successor-2026-08-14\custody\canonical-local-jurisdiction-play-2026-08-14\raw\BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809.rar","BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809/run_2026-07-20_to_2026-07-31/structured_days/market_day_2026-07-28.json","FILE","5680590",,"44D51D7D0D69FED82EAA2BF0EC287984376C1365C5D2B420B58033DBF7DC8374","STREAMED_FROM_ARCHIVE_AND_HASHED_IN_MEMORY"
"9A51FB9ADC302B9F607A5B7B04CA7850FB4ACA1DFC6325F54F66E7646C481702",".rar","C:\Users\User\Documents\Codex\2026-08-14\unlikely-loop-kch-successor-2026-08-14\custody\canonical-local-jurisdiction-play-2026-08-14\raw\BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809.rar","BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809/run_2026-07-20_to_2026-07-31/structured_days/market_day_2026-07-29.json","FILE","4773159",,"32E647EBC68F8E0B6EA2B7642DBCC92F319845028795A6E09F25A8F7A0615D66","STREAMED_FROM_ARCHIVE_AND_HASHED_IN_MEMORY"
"9A51FB9ADC302B9F607A5B7B04CA7850FB4ACA1DFC6325F54F66E7646C481702",".rar","C:\Users\User\Documents\Codex\2026-08-14\unlikely-loop-kch-successor-2026-08-14\custody\canonical-local-jurisdiction-play-2026-08-14\raw\BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809.rar","BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809/run_2026-07-20_to_2026-07-31/structured_days/market_day_2026-07-30.json","FILE","4902854",,"7D974F91275CFB5F2F9403A0B66EA8AC5A53F64279A4FB68CCE10EFD22AD8134","STREAMED_FROM_ARCHIVE_AND_HASHED_IN_MEMORY"
"9A51FB9ADC302B9F607A5B7B04CA7850FB4ACA1DFC6325F54F66E7646C481702",".rar","C:\Users\User\Documents\Codex\2026-08-14\unlikely-loop-kch-successor-2026-08-14\custody\canonical-local-jurisdiction-play-2026-08-14\raw\BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809.rar","BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809/run_2026-07-20_to_2026-07-31/structured_days/market_day_2026-07-31.json","FILE","6570916",,"B6581C496E7DACC89BCB6295FCFF2907FAD77CA61049BC0EB0839838FF6DCD9C","STREAMED_FROM_ARCHIVE_AND_HASHED_IN_MEMORY"
"9A51FB9ADC302B9F607A5B7B04CA7850FB4ACA1DFC6325F54F66E7646C481702",".rar","C:\Users\User\Documents\Codex\2026-08-14\unlikely-loop-kch-successor-2026-08-14\custody\canonical-local-jurisdiction-play-2026-08-14\raw\BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809.rar","BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809/run_2026-07-20_to_2026-07-31/z_post/z_post_2026-07-21.json","FILE","5355402",,"2125961A0DE7A11E4FB810F2D6FD838C3DC2C44C9765A0AA619CD5590AA0EC2D","STREAMED_FROM_ARCHIVE_AND_HASHED_IN_MEMORY"
"9A51FB9ADC302B9F607A5B7B04CA7850FB4ACA1DFC6325F54F66E7646C481702",".rar","C:\Users\User\Documents\Codex\2026-08-14\unlikely-loop-kch-successor-2026-08-14\custody\canonical-local-jurisdiction-play-2026-08-14\raw\BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809.rar","BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809/run_2026-07-20_to_2026-07-31/z_post/z_post_2026-07-22.json","FILE","5619786",,"672B968CD39B4C51822A865C87E2F96108B519A5F930751C49FFE84E2EF17751","STREAMED_FROM_ARCHIVE_AND_HASHED_IN_MEMORY"
"9A51FB9ADC302B9F607A5B7B04CA7850FB4ACA1DFC6325F54F66E7646C481702",".rar","C:\Users\User\Documents\Codex\2026-08-14\unlikely-loop-kch-successor-2026-08-14\custody\canonical-local-jurisdiction-play-2026-08-14\raw\BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809.rar","BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809/run_2026-07-20_to_2026-07-31/z_post/z_post_2026-07-23.json","FILE","6341625",,"68E716EBF8ACC405D49534AD502CEDD58937A0CA36D8E6A8648EF93C130CE22A","STREAMED_FROM_ARCHIVE_AND_HASHED_IN_MEMORY"
"9A51FB9ADC302B9F607A5B7B04CA7850FB4ACA1DFC6325F54F66E7646C481702",".rar","C:\Users\User\Documents\Codex\2026-08-14\unlikely-loop-kch-successor-2026-08-14\custody\canonical-local-jurisdiction-play-2026-08-14\raw\BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809.rar","BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809/run_2026-07-20_to_2026-07-31/z_post/z_post_2026-07-24.json","FILE","5690765",,"9B7908BAB2A6A26203936007CE69A3D4695F9CEF9A6B4CD1CB8CF7EB38987F4B","STREAMED_FROM_ARCHIVE_AND_HASHED_IN_MEMORY"
"9A51FB9ADC302B9F607A5B7B04CA7850FB4ACA1DFC6325F54F66E7646C481702",".rar","C:\Users\User\Documents\Codex\2026-08-14\unlikely-loop-kch-successor-2026-08-14\custody\canonical-local-jurisdiction-play-2026-08-14\raw\BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809.rar","BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809/run_2026-07-20_to_2026-07-31/z_post/z_post_2026-07-25.json","FILE","5626309",,"FCD3ED952F84CC4C800E2F6EF0F49F9546D3E0670FFAF7FAA20CA2A22D03CE77","STREAMED_FROM_ARCHIVE_AND_HASHED_IN_MEMORY"
"9A51FB9ADC302B9F607A5B7B04CA7850FB4ACA1DFC6325F54F66E7646C481702",".rar","C:\Users\User\Documents\Codex\2026-08-14\unlikely-loop-kch-successor-2026-08-14\custody\canonical-local-jurisdiction-play-2026-08-14\raw\BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809.rar","BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809/run_2026-07-20_to_2026-07-31/z_post/z_post_2026-07-27.json","FILE","6278508",,"D7DCFB51A7BD49CD57B9173CD9C0E0E6FC3EE9FFF2B22D6A9408FB564BA0B6BC","STREAMED_FROM_ARCHIVE_AND_HASHED_IN_MEMORY"
"9A51FB9ADC302B9F607A5B7B04CA7850FB4ACA1DFC6325F54F66E7646C481702",".rar","C:\Users\User\Documents\Codex\2026-08-14\unlikely-loop-kch-successor-2026-08-14\custody\canonical-local-jurisdiction-play-2026-08-14\raw\BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809.rar","BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809/run_2026-07-20_to_2026-07-31/z_post/z_post_2026-07-28.json","FILE","5295841",,"3751504819E41D4AEF690E1FC8DB52C0E9B9076A005E1A1DBB6D87B2CB241C7F","STREAMED_FROM_ARCHIVE_AND_HASHED_IN_MEMORY"
"9A51FB9ADC302B9F607A5B7B04CA7850FB4ACA1DFC6325F54F66E7646C481702",".rar","C:\Users\User\Documents\Codex\2026-08-14\unlikely-loop-kch-successor-2026-08-14\custody\canonical-local-jurisdiction-play-2026-08-14\raw\BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809.rar","BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809/run_2026-07-20_to_2026-07-31/z_post/z_post_2026-07-29.json","FILE","6543521",,"56260AA3E43869E2A51A8DA8D3A54D8BBD5C1C6A06DCE967437F142A79775142","STREAMED_FROM_ARCHIVE_AND_HASHED_IN_MEMORY"
"9A51FB9ADC302B9F607A5B7B04CA7850FB4ACA1DFC6325F54F66E7646C481702",".rar","C:\Users\User\Documents\Codex\2026-08-14\unlikely-loop-kch-successor-2026-08-14\custody\canonical-local-jurisdiction-play-2026-08-14\raw\BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809.rar","BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809/run_2026-07-20_to_2026-07-31/z_post/z_post_2026-07-30.json","FILE","5626303",,"6F9C10FC9BBA9F0C913C0B5F993FB8FF02527B9C53A7D95C6B4233AA7A63EBEB","STREAMED_FROM_ARCHIVE_AND_HASHED_IN_MEMORY"
"9A51FB9ADC302B9F607A5B7B04CA7850FB4ACA1DFC6325F54F66E7646C481702",".rar","C:\Users\User\Documents\Codex\2026-08-14\unlikely-loop-kch-successor-2026-08-14\custody\canonical-local-jurisdiction-play-2026-08-14\raw\BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809.rar","BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809/run_2026-07-20_to_2026-07-31/z_post/z_post_2026-07-31.json","FILE","5433093",,"96A447544ED6AE60A2953125793ED1094421DD818653151AD4B114CA5C8D9EA3","STREAMED_FROM_ARCHIVE_AND_HASHED_IN_MEMORY"
"9A51FB9ADC302B9F607A5B7B04CA7850FB4ACA1DFC6325F54F66E7646C481702",".rar","C:\Users\User\Documents\Codex\2026-08-14\unlikely-loop-kch-successor-2026-08-14\custody\canonical-local-jurisdiction-play-2026-08-14\raw\BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809.rar","BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809/test_bayme_mercabarna_flor_v0_4.py","FILE","4957581",,"C4385EF587B039CF85769EE95D043663A244436513D29295472A5B9AAE788296","STREAMED_FROM_ARCHIVE_AND_HASHED_IN_MEMORY"
"9A51FB9ADC302B9F607A5B7B04CA7850FB4ACA1DFC6325F54F66E7646C481702",".rar","C:\Users\User\Documents\Codex\2026-08-14\unlikely-loop-kch-successor-2026-08-14\custody\canonical-local-jurisdiction-play-2026-08-14\raw\BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809.rar","BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809/__pycache__/bayme_mercabarna_flor_v0_4.cpython-314.pyc","FILE","5265695",,"0CF3D01129FB296AAC217D314F5721DAC95DEE3ED7A6AF9F59D58EE6D1D029E7","STREAMED_FROM_ARCHIVE_AND_HASHED_IN_MEMORY"
"9A51FB9ADC302B9F607A5B7B04CA7850FB4ACA1DFC6325F54F66E7646C481702",".rar","C:\Users\User\Documents\Codex\2026-08-14\unlikely-loop-kch-successor-2026-08-14\custody\canonical-local-jurisdiction-play-2026-08-14\raw\BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809.rar","BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809/__pycache__/test_bayme_mercabarna_flor_v0_4.cpython-314-pytest-9.0.2.pyc","FILE","4903669",,"35FA056DD49BF74B01681F7A51A8A2A8C0A4CDDFAD2A701F65B15C9CF4F30625","STREAMED_FROM_ARCHIVE_AND_HASHED_IN_MEMORY"
"9A51FB9ADC302B9F607A5B7B04CA7850FB4ACA1DFC6325F54F66E7646C481702",".rar","C:\Users\User\Documents\Codex\2026-08-14\unlikely-loop-kch-successor-2026-08-14\custody\canonical-local-jurisdiction-play-2026-08-14\raw\BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809.rar","BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809/__pycache__/test_bayme_mercabarna_flor_v0_4.cpython-314.pyc","FILE","5157753",,"2D435B297F28DFD08858B04B09BE70D3FD6A229E8A009DED8E58B9FBB9B5BC66","STREAMED_FROM_ARCHIVE_AND_HASHED_IN_MEMORY"
"9A51FB9ADC302B9F607A5B7B04CA7850FB4ACA1DFC6325F54F66E7646C481702",".rar","C:\Users\User\Documents\Codex\2026-08-14\unlikely-loop-kch-successor-2026-08-14\custody\canonical-local-jurisdiction-play-2026-08-14\raw\BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809.rar","BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809/run_2026-07-20_to_2026-07-31/adjudications","DIRECTORY","0",,,"DIRECTORY_ENTRY"
"9A51FB9ADC302B9F607A5B7B04CA7850FB4ACA1DFC6325F54F66E7646C481702",".rar","C:\Users\User\Documents\Codex\2026-08-14\unlikely-loop-kch-successor-2026-08-14\custody\canonical-local-jurisdiction-play-2026-08-14\raw\BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809.rar","BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809/run_2026-07-20_to_2026-07-31/freezes","DIRECTORY","0",,,"DIRECTORY_ENTRY"
"9A51FB9ADC302B9F607A5B7B04CA7850FB4ACA1DFC6325F54F66E7646C481702",".rar","C:\Users\User\Documents\Codex\2026-08-14\unlikely-loop-kch-successor-2026-08-14\custody\canonical-local-jurisdiction-play-2026-08-14\raw\BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809.rar","BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809/run_2026-07-20_to_2026-07-31/priors","DIRECTORY","0",,,"DIRECTORY_ENTRY"
"9A51FB9ADC302B9F607A5B7B04CA7850FB4ACA1DFC6325F54F66E7646C481702",".rar","C:\Users\User\Documents\Codex\2026-08-14\unlikely-loop-kch-successor-2026-08-14\custody\canonical-local-jurisdiction-play-2026-08-14\raw\BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809.rar","BAYME_MERCABARNA_FLOR_GALICIA_PORT_v0.4_acl_quarantine_20260809/run_2026-07-20_to_2026-07-31/structured_days","DIRECTORY","0",,,"DIRECTORY_ENTRY"
