"source_path","item_type","discovered_under","match_basis","file_count_recursive","byte_count_recursive","latest_write_time_utc","sha256_if_file","inventory_state","source_lineage","canonical_destination","disposition"
"C:\Users\User\Documents\Codex\2026-08-09\bind-2026-tres-productos-candidatura\outputs\BAYME_MERCABARNA_FLOR_PREQUENTIAL_v0.1\run_resume_v0.2_2026-07-26_to_2026-07-31\observations\2026-07-28\origin_490.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","1211","2026-08-09T07:48:48.5398158Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\bind-2026-tres-productos-candidatura\outputs\BAYME_MERCABARNA_FLOR_PREQUENTIAL_v0.1\run_resume_v0.2_2026-07-26_to_2026-07-31\observations\2026-07-28\origin_499.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","1653","2026-08-09T07:48:48.7837753Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\bind-2026-tres-productos-candidatura\outputs\BAYME_MERCABARNA_FLOR_PREQUENTIAL_v0.1\run_resume_v0.2_2026-07-26_to_2026-07-31\observations\2026-07-29\origin_417.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","759","2026-08-09T07:48:49.0861981Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\bind-2026-tres-productos-candidatura\outputs\BAYME_MERCABARNA_FLOR_PREQUENTIAL_v0.1\run_resume_v0.2_2026-07-26_to_2026-07-31\observations\2026-07-29\origin_430.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","759","2026-08-09T07:48:49.1852967Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\bind-2026-tres-productos-candidatura\outputs\BAYME_MERCABARNA_FLOR_PREQUENTIAL_v0.1\run_resume_v0.2_2026-07-26_to_2026-07-31\observations\2026-07-29\origin_460.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","759","2026-08-09T07:48:49.3981810Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\bind-2026-tres-productos-candidatura\outputs\BAYME_MERCABARNA_FLOR_PREQUENTIAL_v0.1\run_resume_v0.2_2026-07-26_to_2026-07-31\observations\2026-07-29\origin_465.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","5068","2026-08-09T07:48:49.6932102Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\bind-2026-tres-productos-candidatura\outputs\BAYME_MERCABARNA_FLOR_PREQUENTIAL_v0.1\run_resume_v0.2_2026-07-26_to_2026-07-31\observations\2026-07-29\origin_48.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","4865","2026-08-09T07:48:50.0295267Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\bind-2026-tres-productos-candidatura\outputs\BAYME_MERCABARNA_FLOR_PREQUENTIAL_v0.1\run_resume_v0.2_2026-07-26_to_2026-07-31\observations\2026-07-29\origin_485.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","1489","2026-08-09T07:48:50.3096590Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\bind-2026-tres-productos-candidatura\outputs\BAYME_MERCABARNA_FLOR_PREQUENTIAL_v0.1\run_resume_v0.2_2026-07-26_to_2026-07-31\observations\2026-07-29\origin_487.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","759","2026-08-09T07:48:50.4137953Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\bind-2026-tres-productos-candidatura\outputs\BAYME_MERCABARNA_FLOR_PREQUENTIAL_v0.1\run_resume_v0.2_2026-07-26_to_2026-07-31\observations\2026-07-29\origin_490.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","759","2026-08-09T07:48:50.6290512Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\bind-2026-tres-productos-candidatura\outputs\BAYME_MERCABARNA_FLOR_PREQUENTIAL_v0.1\run_resume_v0.2_2026-07-26_to_2026-07-31\observations\2026-07-29\origin_499.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","759","2026-08-09T07:48:50.8090188Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\bind-2026-tres-productos-candidatura\outputs\BAYME_MERCABARNA_FLOR_PREQUENTIAL_v0.1\run_resume_v0.2_2026-07-26_to_2026-07-31\observations\2026-07-30\origin_417.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","759","2026-08-09T07:48:50.9993625Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\bind-2026-tres-productos-candidatura\outputs\BAYME_MERCABARNA_FLOR_PREQUENTIAL_v0.1\run_resume_v0.2_2026-07-26_to_2026-07-31\observations\2026-07-30\origin_430.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","1130","2026-08-09T07:48:51.2468441Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\bind-2026-tres-productos-candidatura\outputs\BAYME_MERCABARNA_FLOR_PREQUENTIAL_v0.1\run_resume_v0.2_2026-07-26_to_2026-07-31\observations\2026-07-30\origin_460.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","759","2026-08-09T07:48:51.4273332Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\bind-2026-tres-productos-candidatura\outputs\BAYME_MERCABARNA_FLOR_PREQUENTIAL_v0.1\run_resume_v0.2_2026-07-26_to_2026-07-31\observations\2026-07-30\origin_465.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","1893","2026-08-09T07:48:51.6304818Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\bind-2026-tres-productos-candidatura\outputs\BAYME_MERCABARNA_FLOR_PREQUENTIAL_v0.1\run_resume_v0.2_2026-07-26_to_2026-07-31\observations\2026-07-30\origin_48.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","4122","2026-08-09T07:48:51.8713207Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\bind-2026-tres-productos-candidatura\outputs\BAYME_MERCABARNA_FLOR_PREQUENTIAL_v0.1\run_resume_v0.2_2026-07-26_to_2026-07-31\observations\2026-07-30\origin_485.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","1691","2026-08-09T07:48:52.1517526Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\bind-2026-tres-productos-candidatura\outputs\BAYME_MERCABARNA_FLOR_PREQUENTIAL_v0.1\run_resume_v0.2_2026-07-26_to_2026-07-31\observations\2026-07-30\origin_487.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","759","2026-08-09T07:48:52.2598439Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\bind-2026-tres-productos-candidatura\outputs\BAYME_MERCABARNA_FLOR_PREQUENTIAL_v0.1\run_resume_v0.2_2026-07-26_to_2026-07-31\observations\2026-07-30\origin_490.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","983","2026-08-09T07:48:52.4758334Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\bind-2026-tres-productos-candidatura\outputs\BAYME_MERCABARNA_FLOR_PREQUENTIAL_v0.1\run_resume_v0.2_2026-07-26_to_2026-07-31\observations\2026-07-30\origin_499.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","2685","2026-08-09T07:48:52.6495303Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\bind-2026-tres-productos-candidatura\outputs\BAYME_MERCABARNA_FLOR_PREQUENTIAL_v0.1\run_resume_v0.2_2026-07-26_to_2026-07-31\observations\2026-07-31\origin_417.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","2364","2026-08-09T07:48:52.8943642Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\bind-2026-tres-productos-candidatura\outputs\BAYME_MERCABARNA_FLOR_PREQUENTIAL_v0.1\run_resume_v0.2_2026-07-26_to_2026-07-31\observations\2026-07-31\origin_430.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","1109","2026-08-09T07:48:53.1466556Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\bind-2026-tres-productos-candidatura\outputs\BAYME_MERCABARNA_FLOR_PREQUENTIAL_v0.1\run_resume_v0.2_2026-07-26_to_2026-07-31\observations\2026-07-31\origin_460.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","1173","2026-08-09T07:48:53.6931087Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\bind-2026-tres-productos-candidatura\outputs\BAYME_MERCABARNA_FLOR_PREQUENTIAL_v0.1\run_resume_v0.2_2026-07-26_to_2026-07-31\observations\2026-07-31\origin_465.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","15508","2026-08-09T07:48:54.3617853Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\bind-2026-tres-productos-candidatura\outputs\BAYME_MERCABARNA_FLOR_PREQUENTIAL_v0.1\run_resume_v0.2_2026-07-26_to_2026-07-31\observations\2026-07-31\origin_48.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","12781","2026-08-09T07:48:55.1465657Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\bind-2026-tres-productos-candidatura\outputs\BAYME_MERCABARNA_FLOR_PREQUENTIAL_v0.1\run_resume_v0.2_2026-07-26_to_2026-07-31\observations\2026-07-31\origin_485.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","2597","2026-08-09T07:48:55.2930942Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\bind-2026-tres-productos-candidatura\outputs\BAYME_MERCABARNA_FLOR_PREQUENTIAL_v0.1\run_resume_v0.2_2026-07-26_to_2026-07-31\observations\2026-07-31\origin_487.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","1424","2026-08-09T07:48:55.5272542Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\bind-2026-tres-productos-candidatura\outputs\BAYME_MERCABARNA_FLOR_PREQUENTIAL_v0.1\run_resume_v0.2_2026-07-26_to_2026-07-31\observations\2026-07-31\origin_490.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","759","2026-08-09T07:48:55.7257077Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\bind-2026-tres-productos-candidatura\outputs\BAYME_MERCABARNA_FLOR_PREQUENTIAL_v0.1\run_resume_v0.2_2026-07-26_to_2026-07-31\observations\2026-07-31\origin_499.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","2480","2026-08-09T07:48:55.8858684Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\bind-2026-tres-productos-candidatura\outputs\BAYME_MERCABARNA_FLOR_PREQUENTIAL_v0.1\run_resume_v0.2_2026-07-26_to_2026-07-31\predictions\prediction_2026-07-26.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","30683","2026-08-09T07:48:42.3887448Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\bind-2026-tres-productos-candidatura\outputs\BAYME_MERCABARNA_FLOR_PREQUENTIAL_v0.1\run_resume_v0.2_2026-07-26_to_2026-07-31\predictions\prediction_2026-07-27.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","30683","2026-08-09T07:48:44.3017874Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\bind-2026-tres-productos-candidatura\outputs\BAYME_MERCABARNA_FLOR_PREQUENTIAL_v0.1\run_resume_v0.2_2026-07-26_to_2026-07-31\predictions\prediction_2026-07-28.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","30686","2026-08-09T07:48:46.3413061Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\bind-2026-tres-productos-candidatura\outputs\BAYME_MERCABARNA_FLOR_PREQUENTIAL_v0.1\run_resume_v0.2_2026-07-26_to_2026-07-31\predictions\prediction_2026-07-29.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","30688","2026-08-09T07:48:48.8068045Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\bind-2026-tres-productos-candidatura\outputs\BAYME_MERCABARNA_FLOR_PREQUENTIAL_v0.1\run_resume_v0.2_2026-07-26_to_2026-07-31\predictions\prediction_2026-07-30.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","30695","2026-08-09T07:48:50.8490798Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\bind-2026-tres-productos-candidatura\outputs\BAYME_MERCABARNA_FLOR_PREQUENTIAL_v0.1\run_resume_v0.2_2026-07-26_to_2026-07-31\predictions\prediction_2026-07-31.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","30714","2026-08-09T07:48:52.6757865Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\bind-2026-tres-productos-candidatura\outputs\BAYME_MERCABARNA_FLOR_PREQUENTIAL_v0.1\run_resume_v0.2_2026-07-26_to_2026-07-31\RESULT_SUMMARY.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","8379","2026-08-09T07:48:55.9118002Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\bind-2026-tres-productos-candidatura\outputs\BAYME_MERCABARNA_FLOR_PREQUENTIAL_v0.1\run_resume_v0.2_2026-07-26_to_2026-07-31\scores\scores_2026-07-26.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","2117","2026-08-09T07:48:44.2900778Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\bind-2026-tres-productos-candidatura\outputs\BAYME_MERCABARNA_FLOR_PREQUENTIAL_v0.1\run_resume_v0.2_2026-07-26_to_2026-07-31\scores\scores_2026-07-27.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","3773","2026-08-09T07:48:46.3233845Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\bind-2026-tres-productos-candidatura\outputs\BAYME_MERCABARNA_FLOR_PREQUENTIAL_v0.1\run_resume_v0.2_2026-07-26_to_2026-07-31\scores\scores_2026-07-28.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","5810","2026-08-09T07:48:48.7903142Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\bind-2026-tres-productos-candidatura\outputs\BAYME_MERCABARNA_FLOR_PREQUENTIAL_v0.1\run_resume_v0.2_2026-07-26_to_2026-07-31\scores\scores_2026-07-29.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","18641","2026-08-09T07:48:50.8202290Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\bind-2026-tres-productos-candidatura\outputs\BAYME_MERCABARNA_FLOR_PREQUENTIAL_v0.1\run_resume_v0.2_2026-07-26_to_2026-07-31\scores\scores_2026-07-30.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","17697","2026-08-09T07:48:52.6595891Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\bind-2026-tres-productos-candidatura\outputs\BAYME_MERCABARNA_FLOR_PREQUENTIAL_v0.1\run_resume_v0.2_2026-07-26_to_2026-07-31\scores\scores_2026-07-31.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","42190","2026-08-09T07:48:55.8984925Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\bind-2026-tres-productos-candidatura\outputs\BAYME_MERCABARNA_FLOR_PREQUENTIAL_v0.1\test_bayme_mercabarna_flor_prequential.py","FILE","C:\Users\User\Documents\Codex","PATH_NAME+CONTENT_ANCHOR","1","1875","2026-08-09T07:41:38.2406613Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\bind-2026-tres-productos-candidatura\outputs\BAYME_MERCABARNA_FLOR_PREQUENTIAL_v0.1\test_bayme_mercabarna_flor_resume_v0_2.py","FILE","C:\Users\User\Documents\Codex","PATH_NAME+CONTENT_ANCHOR","1","1571","2026-08-09T07:47:56.9978578Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\bind-2026-tres-productos-candidatura\outputs\BAYME_MERCABARNA_FLOR_STRUCTURED_ZPOST_v0.3","DIRECTORY","C:\Users\User\Documents\Codex","PATH_NAME",,,"2026-08-09T07:58:40.4927881Z",,"DIRECTORY_AGGREGATION_DEFERRED_TO_DEDUP_MANIFEST","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\bind-2026-tres-productos-candidatura\outputs\BAYME_MERCABARNA_FLOR_STRUCTURED_ZPOST_v0.3\bayme_flor_structured_zpost_v0_3.py","FILE","C:\Users\User\Documents\Codex","PATH_NAME+CONTENT_ANCHOR","1","11893","2026-08-09T07:58:10.7980750Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-09\bind-2026-tres-productos-candidatura\outputs\BAYME_MERCABARNA_FLOR_STRUCTURED_ZPOST_v0.3\CORRECTION_LEDGER_20260809_ES.md","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","1329","2026-08-09T07:58:10.7921293Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
